label,air_temp,process_temp,rotational_speed,torque,tool_wear,power,temp_diff,type_H,type_L,type_M
0,1.4496434,1.4830534,-0.9523975,1.506813,-0.9068824,1.496759,-0.70075804,0,1,0
0,-0.95429355,-1.4236621,-0.8971402,1.506813,-1.0326527,1.5505667,-0.20065387,0,0,1
0,-0.95429355,-1.4236621,-1.3060441,1.3870399,-0.8754398,0.9996987,-0.20065387,0,0,1
0,-0.80405325,-1.0180714,-0.27273297,-0.20993873,0.036394816,-0.34409314,0.09940883,0,1,0
0,1.649969,0.94225913,-0.16221842,-0.26982567,-1.1269804,-0.358546,-1.9010079,0,1,0
0,1.1992327,0.80707604,-0.18432134,0.079513416,1.5141958,0.14161982,-1.2008623,1,0,0
0,-0.50355726,0.13109854,-0.5932252,0.2192492,-0.32519478,0.042559434,1.1996374,0,1,0
0,-2.056107,-2.2348225,0.042233504,0.089494765,-0.010769043,0.32008323,0.79955447,0,1,0
0,-1.2547895,-0.4772977,-0.44403055,0.967833,1.467032,1.222409,1.7997628,1,0,0
0,-1.35496,-1.1532751,-0.11248688,-0.22990105,-0.98548883,-0.2664286,0.999596,0,1,0
0,0.648326,0.26628166,3.0592809,-2.1263132,1.2940978,-2.036628,-0.9007995,0,0,1
0,-1.35496,-1.2884582,1.2357907,-1.1581451,-0.84399724,-0.9692567,0.79955447,0,1,0
0,-0.45347208,-0.8152864,-0.20642425,-0.1700145,-0.30947348,-0.2410094,-0.3006751,0,1,0
0,1.649969,1.7534404,0.4621888,-0.5393159,-0.08937548,-0.3748739,-0.70075804,0,1,0
0,0.7484964,0.33388352,0.5782291,-0.50937223,1.2312126,-0.25575504,-1.0008208,0,1,0
0,-0.95429355,-1.4236621,0.6942694,-0.7988248,-1.5828978,-0.655708,-0.20065387,0,1,0
0,-0.95429355,-1.4912639,1.2247393,-1.1781071,-0.49812892,-1.0091975,-0.3006751,0,1,0
0,1.7000542,1.5506347,1.2689451,-1.2080506,-1.0640953,-1.0389916,-1.100842,1,0,0
0,0.14750452,-0.27449208,-0.394299,0.46877712,1.1211636,0.5493071,-0.70075804,0,1,0
0,-1.4551151,-1.0856733,-0.28378445,0.24919248,0.60236114,0.3169291,1.2996587,0,1,0
0,-0.30323175,-0.74768454,0.2411597,-0.5892215,1.0739998,-0.5873209,-0.50071657,0,1,0
0,1.0489924,0.4014854,-0.6540082,1.1973985,-0.19942449,1.3571428,-1.500925,0,0,1
0,0.29776013,0.26628166,-0.455082,0.76821065,0.19360769,0.9281375,-0.20065387,0,1,0
0,-0.25314656,0.53666854,-1.4165586,1.2373232,0.067837395,0.7064917,1.2996587,0,1,0
0,-0.20306134,0.53666854,-0.1787956,0.23921151,0.0049522435,0.38106832,1.1996374,0,1,0
0,-0.30323175,-0.54487896,0.09196506,-0.42952338,-0.5138502,-0.43411097,-0.20065387,0,1,0
0,0.24767493,-0.2068902,0.114067964,-0.9784848,0.49231213,-1.2580401,-0.8007793,0,1,0
0,0.24767493,-0.00410521,-0.24510434,0.73826736,1.1997701,1.0613476,-0.50071657,1,0,0
0,0.24767493,1.0774629,0.20800534,-0.34967452,-1.6300616,-0.23769864,1.0996172,0,0,1
0,1.2493179,1.009861,-0.2561558,-0.4894103,0.36654183,-0.74122393,-1.0008208,0,1,0
0,-0.35331696,-0.54487896,0.2577369,-0.20993873,0.33509928,0.011212218,-0.10063361,0,0,1
0,2.00055,2.091429,-0.37219608,0.548626,0.9167869,0.68176556,-0.9007995,1,0,0
0,1.8503097,1.4830534,0.44008592,-0.50937223,-0.24658835,-0.3409586,-1.500925,0,1,0
0,1.0990776,0.53666854,-0.72584265,0.6783804,-0.92260367,0.57614243,-1.4009037,0,0,1
0,1.2994031,0.33388352,0.31299418,-0.7189759,1.3412616,-0.7466438,-2.10105,0,1,0
0,2.0506353,2.226612,-0.32799026,-0.16003315,-0.56101406,-0.30884004,-0.8007793,0,0,1
0,-1.3048747,-1.0856733,0.7495267,-1.0483527,-0.7653908,-1.0333863,0.999596,0,0,1
0,-1.054464,-1.5588452,-0.12353833,0.43883386,-0.63962054,0.7187567,-0.20065387,0,1,0
0,0.14750452,1.2802478,0.76057816,-0.91859823,-0.938325,-0.8147285,1.5997214,0,0,1
0,0.34784535,0.46908727,-0.5379679,0.3190604,-0.92260367,0.22458676,-0.0006123865,0,1,0
0,-1.0043788,-1.626447,-0.4937621,0.8680218,0.47659084,1.0371296,-0.40069535,0,1,0
0,-1.6554406,-1.4236621,0.8324126,-1.0383716,0.1778864,-0.9736707,1.1996374,0,1,0
0,-0.50355726,-0.74768454,0.4566631,-0.80880594,-1.0326527,-0.80592,-0.10063361,0,1,0
0,-0.0027358106,-0.6800827,0.9374014,-0.7888438,-0.45096508,-0.50152177,-1.0008208,0,1,0
0,-1.1045492,-1.0856733,0.4014058,-0.7888438,1.1840488,-0.80558807,0.599513,0,1,0
0,0.097434595,0.063496664,-0.09038396,0.22923017,-1.2999146,0.43244398,-0.10063361,0,1,0
0,1.0990776,0.94225913,0.38482863,-0.7888438,-1.0483739,-0.81499213,-0.8007793,0,1,0
0,-1.35496,-1.1532751,-0.7921514,0.5885506,-0.6867844,0.398607,0.999596,0,1,0
0,-1.054464,-0.6800827,-0.4937621,0.6783804,0.1621651,0.768092,1.0996172,0,1,0
0,0.8486668,0.46908727,0.48429173,-0.8686927,-0.46668637,-0.88567454,-1.0008208,0,0,1
0,-1.3048747,-0.54487896,-0.5655966,0.039589178,0.14644383,-0.18942837,1.7997628,0,1,0
0,0.44800046,0.46908727,-0.6595339,0.29909807,0.39798442,0.10404267,-0.20065387,0,0,1
1,1.8002245,1.212646,-1.753628,2.6746042,0.6338037,2.1127527,-1.8009876,0,1,0
0,-1.2047043,-0.54487896,0.3958801,-0.6890327,0.74385273,-0.6514014,1.5997214,0,1,0
0,-1.2547895,-0.95046955,0.7274238,-1.0583339,0.4451483,-1.0612274,1.0996172,0,1,0
0,0.49808568,0.26628166,-0.15116698,0.48873943,-0.34091607,0.7709041,-0.6007378,1,0,0
0,1.3494883,1.4154516,-0.8916145,0.68836176,1.0739998,0.45249248,-0.6007378,0,0,1
0,1.9003797,1.8886235,-0.20089853,-0.0003354402,0.7281314,0.012247198,-1.0008208,0,1,0
0,1.9504648,2.159031,-1.0463349,0.71830505,-1.6615041,0.36380285,-0.70075804,0,0,1
0,1.2493179,0.7394741,-0.22300144,-0.12010892,0.429427,-0.17903803,-1.4009037,0,1,0
0,0.29776013,1.1450647,-0.2174757,-0.3297122,-1.4256848,-0.48285982,1.0996172,1,0,0
0,0.99890715,0.33388352,0.6169092,-0.9086171,0.60236114,-0.87680733,-1.500925,0,1,0
0,-0.95429355,-1.2208564,-0.30036163,0.069532454,-0.7968334,0.043447796,0.09940883,0,1,0
0,1.649969,1.4154516,0.8489898,-0.9984471,-0.4352438,-0.8988675,-1.2008623,0,0,1
0,1.1992327,0.7394741,-0.95792323,1.4369456,-1.6929468,1.3980016,-1.3008834,0,0,1
0,1.4496434,1.4830534,-0.14564124,-0.21992008,-0.24658835,-0.27374312,-0.70075804,0,1,0
0,0.34784535,0.26628166,-1.6873193,1.1674553,0.82245916,0.3714006,-0.3006751,0,1,0
0,-0.85413843,-1.3560601,0.539549,-0.91859823,-1.6615041,-0.93503857,-0.3006751,1,0,0
0,0.99890715,0.26628166,-0.50481355,0.33902267,0.9325082,0.27817947,-1.6009462,0,1,0
0,-1.2547895,-0.95046955,0.25221115,-0.2398824,-1.6615041,-0.03892357,1.0996172,0,1,0
0,0.39791524,1.1450647,-0.27273297,0.63845617,1.7185725,0.8926986,0.89957476,0,1,0
0,0.94882196,0.26628166,1.9044038,-1.6572008,0.869623,-1.553581,-1.500925,0,1,0
0,1.7501394,1.009861,0.49534318,-0.64910805,-0.5452928,-0.5295874,-2.001029,1,0,0
0,-1.3048747,-0.95046955,-0.040652413,-0.13008988,0.4451483,-0.06896215,1.1996374,0,1,0
0,-0.5536425,0.063496664,0.26326263,-0.9784848,0.85390174,-1.1784126,1.1996374,0,1,0
0,-0.80405325,-0.8828677,0.24668543,-0.8287681,0.14644383,-0.95523363,0.2994503,0,0,1
0,-0.0027358106,-0.54487896,-0.52691644,0.35898462,0.24077155,0.2894295,-0.8007793,0,1,0
0,-1.054464,-0.54487896,0.20800534,-0.52933455,-1.6143403,-0.5149005,1.2996587,1,0,0
0,0.19758973,0.063496664,0.41245726,-0.64910805,1.3098191,-0.57865906,-0.3006751,0,1,0
0,0.29776013,-0.4096958,0.08643933,-0.20993873,-1.3156358,-0.10352177,-1.2008623,1,0,0
0,-0.753968,-0.27449208,-0.16774416,0.728286,-1.6615041,1.1114151,1.0996172,0,0,1
0,-0.5536425,-0.00410521,-0.48271063,0.8879841,1.2154913,1.075,1.0996172,0,1,0
0,-1.2547895,-1.0180714,0.67769223,-0.96850383,-1.2841933,-0.94099575,0.999596,0,0,1
0,0.8486668,0.67187226,-1.2618383,1.5766809,-1.0798166,1.2850542,-0.70075804,0,0,1
0,0.39791524,0.80707604,-0.58217376,-0.090165645,-0.4038012,-0.3833113,0.39947057,0,0,1
0,-0.0027358106,-0.27449208,0.49534318,-0.7688815,-0.2937522,-0.7204824,-0.40069535,1,0,0
0,0.24767493,1.0774629,-0.46060774,1.1075684,1.3412616,1.4069074,1.0996172,0,0,1
0,-0.90420836,-1.4912639,-0.83635724,0.85804045,-0.49812892,0.7287176,-0.40069535,0,1,0
0,-1.2547895,-0.95046955,0.31299418,-0.39958012,0.5237547,-0.24790366,1.0996172,0,1,0
0,0.54817086,0.53666854,1.0202874,-1.247975,-0.105096765,-1.2289389,-0.3006751,0,1,0
1,0.19758973,1.212646,0.07538787,-0.6890327,1.5928022,-0.8388782,1.399679,0,0,1
0,0.29776013,0.33388352,-0.47165918,1.1175497,-0.7811121,1.4111261,-0.10063361,1,0,0
0,-0.85413843,-0.071707085,-0.42192763,0.38892826,0.13072254,0.41318688,1.5997214,0,1,0
0,-0.753968,-1.3560601,-0.9745004,0.9179274,0.649525,0.6899293,-0.50071657,0,0,1
0,0.8987367,0.67187226,1.2799965,-1.2779183,0.85390174,-1.1546048,-0.8007793,0,1,0
0,0.94882196,0.67187226,0.56717765,-0.6890327,0.2879354,-0.5511986,-0.9007995,0,1,0
0,-1.2047043,-0.8828677,-0.3556189,0.6584181,-0.84399724,0.8535396,1.0996172,0,0,1
0,0.7484964,0.6042704,-1.2231581,1.0576627,-1.5200126,0.65391445,-0.6007378,0,1,0
0,0.19758973,0.53666854,-0.7921514,0.92790836,0.539476,0.8621136,0.39947057,0,1,0
0,0.19758973,0.80707604,0.7384752,-1.1082394,0.99539334,-1.137173,0.79955447,0,1,0
0,-0.50355726,0.13109854,-0.035126686,0.34900364,0.8067379,0.6533967,1.1996374,0,1,0
0,-0.6537976,-0.13930896,0.16932525,0.20926785,1.4513106,0.59592724,1.0996172,0,0,1
0,1.649969,0.8746573,0.29089126,-0.62914574,-1.4728488,-0.61953694,-2.001029,0,1,0
0,-0.15297614,0.53666854,0.27431408,-0.39958012,1.2940978,-0.2725128,1.0996172,0,1,0
0,1.9003797,1.7534404,-0.068281054,0.18930593,0.8067379,0.38931993,-1.2008623,0,0,1
0,-1.054464,-1.5588452,0.296417,-0.50937223,-0.38807994,-0.4295699,-0.20065387,0,1,0
0,-0.4033869,-1.0856733,-0.83635724,1.317172,-0.7653908,1.352221,-0.8007793,1,0,0
0,1.2994031,0.33388352,-0.6595339,1.6365678,-0.7968334,1.9622091,-2.10105,0,0,1
0,1.0990776,1.0774629,0.031182049,-0.40956107,0.6966889,-0.44228473,-0.6007378,0,1,0
0,-0.0027358106,-0.6124808,-0.41087618,0.05955111,-1.5514551,-0.050348885,-0.9007995,0,1,0
0,-0.6537976,-0.13930896,0.23563398,-0.65908897,0.20932898,-0.69879335,1.0996172,1,0,0
0,-0.6037277,-0.13930896,-0.029600957,-0.29976895,-0.95404625,-0.31606624,0.999596,0,0,1
0,1.0990776,0.67187226,-0.3500932,0.73826736,0.8381804,0.97340024,-1.2008623,0,0,1
0,-0.45347208,0.19867977,0.44008592,-0.88865477,2.1116047,-0.9417475,1.1996374,0,1,0
0,-1.0043788,-0.6800827,-0.8087286,1.5866623,-0.45096508,1.7454846,0.999596,0,0,1
0,0.44800046,0.6042704,0.3406228,-0.59920245,1.1526061,-0.5430153,-0.0006123865,0,1,0
0,-0.052821014,-0.13930896,0.9760815,-1.1781071,0.14644383,-1.1331207,-0.10063361,0,1,0
0,1.7501394,1.7534404,0.34614855,-0.57924014,0.0049522435,-0.50840646,-0.9007995,0,1,0
0,-0.753968,-0.8152864,0.721898,-1.0383716,-1.48857,-1.0314821,0.2994503,0,1,0
0,-0.20306134,-0.74768454,0.80478394,-1.2180318,0.8381804,-1.2843089,-0.70075804,0,0,1
0,-1.054464,-0.6124808,-0.576648,0.46877712,-1.5671765,0.4052572,1.1996374,1,0,0
0,1.0990776,0.80707604,2.1475358,-1.6871442,-1.6615041,-1.5095195,-1.0008208,0,1,0
0,0.19758973,0.94225913,0.67769223,-1.068315,0.33509928,-1.103297,0.999596,0,1,0
0,-0.5536425,-1.2208564,1.5949631,-1.6172764,-1.2841933,-1.6101426,-0.70075804,0,1,0
0,-0.45347208,0.26628166,0.6500636,-0.8986359,0.33509928,-0.8425209,1.2996587,0,1,0
0,1.2493179,0.13109854,0.2577369,-0.7788625,-0.6867844,-0.87160236,-2.301092,0,1,0
0,-0.0027358106,-0.4772977,4.1644263,-2.3658602,0.979672,-2.2088122,-0.70075804,0,0,1
0,-1.4050299,-0.8828677,-0.21194997,-0.15005219,-0.34091607,-0.21543358,1.4997002,0,1,0
0,1.2994031,1.0774629,0.54507476,-1.0383716,0.82245916,-1.1239802,-1.0008208,0,1,0
0,-0.0027358106,0.94225913,1.3905112,-1.587333,1.6556873,-1.6436672,1.399679,0,0,1
0,0.19758973,0.53666854,-0.26720726,-0.40956107,0.6338037,-0.63159746,0.39947057,0,0,1
0,-0.753968,-0.27449208,0.25221115,-0.7788625,-0.2937522,-0.8747469,1.0996172,0,1,0
0,-0.6037277,-0.13930896,-0.34456745,0.66839945,-0.7653908,0.87706417,0.999596,0,0,1
0,0.24767493,-0.34209394,1.412614,-1.2280127,0.14644383,-1.0032111,-1.0008208,0,1,0
0,-1.0043788,-1.0180714,0.25221115,-0.6990136,-1.3156358,-0.75092125,0.49949178,0,0,1
0,-1.4050299,-0.95046955,1.2965738,-1.6971253,-1.2213081,-1.8742388,1.399679,0,1,0
0,0.097434595,0.94225913,-0.6319053,0.41887155,-0.37235865,0.29202718,1.1996374,0,1,0
0,0.39791524,0.46908727,-0.07933251,-0.06022199,1.0582784,0.008829439,-0.10063361,0,1,0
0,1.2994031,1.4154516,-0.5545451,1.2273419,-1.1427017,1.4907044,-0.50071657,0,1,0
0,0.8486668,0.4014854,1.860198,-1.7869554,-0.13653934,-1.8100214,-1.100842,0,0,1
0,0.047349393,-0.27449208,-0.42192763,0.5087014,0.08355868,0.5846285,-0.50071657,1,0,0
0,0.34784535,-0.27449208,-0.82530576,0.8480595,-1.5828978,0.72463554,-1.100842,1,0,0
0,0.34784535,1.5506347,1.981764,-1.5973141,-0.74966955,-1.4103807,1.5997214,0,1,0
0,-1.1045492,-1.0856733,0.05881069,-0.17999546,1.2154913,-0.07661819,0.599513,1,0,0
0,0.8987367,0.67187226,0.36825144,-0.66907036,-1.6300616,-0.6361968,-0.8007793,0,1,0
0,0.29776013,0.53666854,-0.83083147,0.80813485,-0.30947348,0.66564256,0.1994291,0,0,1
0,-1.5052003,-1.4236621,-0.6926883,0.61849385,0.9010656,0.5207138,0.89957476,0,0,1
0,-1.2547895,-0.8828677,0.8710927,-1.1880883,-0.010769043,-1.2020159,1.1996374,0,0,1
0,-1.3048747,-1.2208564,-0.758997,0.967833,-1.0483739,0.945764,0.79955447,0,1,0
0,0.34784535,0.33388352,2.3243592,-1.8967476,1.356983,-1.8392786,-0.20065387,0,1,0
0,1.4997287,0.80707604,0.41245726,-0.42952338,1.5613596,-0.23190813,-1.8009876,0,0,1
0,0.6984112,0.33388352,-0.24510434,1.2473042,1.467032,1.8059129,-0.9007995,0,0,1
0,0.047349393,0.94225913,-0.30588734,0.30907902,-1.48857,0.38727912,1.2996587,0,1,0
0,1.2493179,0.19867977,-0.515865,0.39890924,0.60236114,0.35442838,-2.2010705,0,1,0
0,-1.35496,-0.6800827,0.09196506,-0.050241023,0.94822943,0.14329955,1.6997416,0,0,1
0,-0.15297614,-0.74768454,0.06433642,-0.45946667,-0.4038012,-0.49698073,-0.8007793,0,0,1
0,0.648326,0.4014854,0.114067964,-0.31973127,0.08355868,-0.25259134,-0.70075804,0,1,0
0,0.94882196,-0.27449208,-0.5545451,0.16934362,1.467032,0.0011442618,-2.301092,0,0,1
0,1.1491475,0.8746573,0.4732403,-0.6890327,0.46086955,-0.60614866,-1.0008208,0,0,1
1,1.3494883,0.26628166,-1.2949927,1.5167943,-1.378521,1.1758963,-2.301092,1,0,0
0,0.39791524,1.6182365,1.5010257,-1.4875218,0.4451483,-1.4197457,1.5997214,0,0,1
0,-0.85413843,-0.6124808,-0.7479456,0.69834274,-1.4571275,0.58528286,0.79955447,0,0,1
0,-1.1546191,-0.8152864,-1.0463349,1.6964544,-0.04221162,1.6557696,1.0996172,0,0,1
0,0.14750452,1.212646,-0.69821405,0.59853154,1.1683275,0.48860526,1.4997002,0,1,0
0,1.649969,1.6182365,-0.18984707,-0.110127576,-0.6238992,-0.14160706,-0.9007995,0,0,1
0,-0.95429355,-1.4236621,0.8766184,-0.66907036,-1.0640953,-0.3370231,-0.20065387,0,1,0
0,-1.0043788,-0.6800827,0.7716296,-0.75890017,-0.27803093,-0.5463743,0.999596,0,1,0
0,0.29776013,1.1450647,-0.62085384,0.4587958,-0.32519478,0.3564009,1.0996172,1,0,0
0,1.1992327,0.33388352,-0.2174757,-0.3297122,0.8853443,-0.48285982,-1.9010079,0,0,1
0,-0.90420836,-1.2884582,-1.2894669,1.8262088,-1.1427017,1.5766503,-0.10063361,0,1,0
0,-0.20306134,0.7394741,0.60585773,-0.61916476,0.39798442,-0.4158497,1.4997002,0,0,1
0,-1.3048747,-0.54487896,-0.61532813,-0.12010892,-1.2841933,-0.44805613,1.7997628,0,1,0
0,1.1491475,0.7394741,-1.1126436,1.327153,-0.70250565,1.1055267,-1.2008623,0,0,1
0,1.9003797,2.091429,1.8215178,-1.417654,1.6242448,-1.1498196,-0.70075804,0,1,0
0,1.9504648,2.226612,0.15274806,-0.4993913,0.94822943,-0.50287914,-0.6007378,0,0,1
0,0.39791524,0.46908727,-0.43297908,0.27913576,1.0268359,0.24767235,-0.10063361,0,1,0
0,-0.6037277,-0.071707085,0.49534318,-0.80880594,-0.92260367,-0.78411394,1.0996172,0,1,0
0,-0.0027358106,-0.34209394,-0.18432134,-0.12010892,-0.32519478,-0.15251511,-0.50071657,0,1,0
0,0.047349393,0.94225913,0.3572,-0.4993913,1.3098191,-0.3764166,1.2996587,0,1,0
0,0.648326,0.4014854,-0.48823637,0.74824834,-1.0326527,0.8718496,-0.70075804,0,1,0
1,0.8987367,0.063496664,4.600959,-2.605407,1.5299171,-2.6389894,-1.7009664,0,0,1
0,-0.50355726,-0.95046955,2.246999,-1.7669932,-0.08937548,-1.6209432,-0.40069535,0,1,0
0,-0.5536425,0.063496664,-0.95792323,2.2653782,0.8381804,2.5051866,1.1996374,1,0,0
0,-1.0043788,-0.6124808,-0.36667037,0.4288525,0.25649282,0.51359504,1.0996172,0,1,0
0,0.19758973,0.4014854,-0.8584601,0.8680218,-1.3156358,0.723249,0.1994291,0,1,0
0,0.648326,0.67187226,-0.24510434,0.079513416,0.6338037,0.09779272,-0.3006751,0,0,1
0,-1.2047043,-0.4772977,-0.4164019,0.61849385,1.7342938,0.74629545,1.6997416,0,0,1
0,1.8002245,1.6182365,-0.5711223,0.5586069,-1.5514551,0.535831,-1.2008623,1,0,0
0,0.6984112,0.53666854,0.020130593,-0.3097499,-0.16798191,-0.29861546,-0.6007378,0,1,0
0,0.047349393,1.0774629,0.744001,-1.0383716,-0.35663736,-1.0199198,1.4997002,1,0,0
0,1.3995582,1.6182365,-0.09038396,-0.030278714,2.0644407,0.045752715,-0.40069535,0,1,0
0,0.7985816,0.53666854,0.68874365,-0.7988248,-0.7811121,-0.65883297,-0.8007793,0,0,1
0,-0.5536425,0.063496664,-0.16221842,-0.19995777,-0.8754398,-0.25532565,1.1996374,0,1,0
0,-0.90420836,-0.6800827,-1.0960665,0.37894693,0.99539334,-0.1229255,0.79955447,0,1,0
0,-1.054464,-0.74768454,-0.8087286,0.05955111,-0.98548883,-0.3358119,0.999596,0,1,0
0,-0.753968,-0.4772977,0.16932525,0.009645524,0.36654183,0.28929287,0.79955447,0,1,0
0,0.7484964,0.33388352,-0.70373976,0.4088902,1.1997701,0.22212613,-1.0008208,0,0,1
0,-0.7038828,-0.13930896,-0.18984707,0.5685883,0.57091856,0.85778743,1.1996374,0,1,0
0,-0.80405325,-0.34209394,-1.0794892,0.5286637,0.22505026,0.08677721,1.0996172,0,0,1
0,-1.3048747,-1.2884582,-1.0573864,1.736379,-0.6553418,1.6972922,0.6995333,0,1,0
0,-0.7038828,-0.13930896,-0.60427666,0.30907902,-0.4352438,0.15999858,1.1996374,0,0,1
0,1.2493179,1.4154516,-0.47165918,0.75822926,-1.1112591,0.8999644,-0.40069535,0,0,1
0,0.19758973,0.8746573,0.55060047,-0.5393159,-1.3156358,-0.32081267,0.89957476,0,1,0
0,-0.85413843,-1.4236621,-0.20642425,0.1992869,-0.07365419,0.3016949,-0.40069535,0,1,0
0,1.649969,0.8746573,-0.83083147,1.3870399,-1.0798166,1.4523655,-2.001029,0,1,0
0,-0.20306134,-0.54487896,0.9595043,-1.3477862,0.9325082,-1.4257616,-0.40069535,0,1,0
0,-0.15297614,-0.4096958,-0.52139074,0.2891171,-0.828276,0.19490972,-0.3006751,0,1,0
0,-1.5052003,-1.5588452,-0.20642425,-0.06022199,0.2879354,-0.07966484,0.6995333,0,1,0
0,-0.6037277,-1.0180714,-0.27273297,-0.4993913,-1.2370294,-0.76605755,-0.3006751,0,1,0
0,1.3494883,1.4154516,0.13617088,-0.7888438,1.2626551,-0.95605373,-0.6007378,0,0,1
0,-0.50355726,-0.00410521,-0.2948359,-0.5393159,-0.26230964,-0.83777493,0.999596,0,0,1
0,0.7484964,0.33388352,0.09196506,-0.090165645,-0.938325,0.08251935,-1.0008208,0,1,0
0,-0.45347208,-0.95046955,-0.26720726,-0.15005219,0.9167869,-0.25303075,-0.50071657,0,0,1
0,0.34784535,1.4154516,-0.27273297,0.30907902,0.8067379,0.41253257,1.399679,1,0,0
0,-1.5052003,-1.4236621,-0.5711223,0.76821065,1.3098191,0.83031744,0.89957476,0,1,0
0,-0.6037277,-0.4772977,-1.0076548,0.7083237,1.0739998,0.38281634,0.49949178,0,1,0
0,-1.2547895,-1.2208564,-1.1734266,1.6465489,1.2783765,1.4629512,0.6995333,0,1,0
0,-0.6537976,-0.6800827,1.6778489,-1.417654,0.35082054,-1.2153262,0.2994503,0,0,1
1,1.1491475,0.6042704,0.9429271,-0.9585227,1.7342938,-0.782268,-1.4009037,0,0,1
0,1.3494883,1.6182365,-0.5876995,0.41887155,-1.4256848,0.32655767,-0.3006751,0,1,0
0,0.39791524,1.6182365,1.5783858,-1.6172764,0.3036567,-1.6171151,1.5997214,0,1,0
0,0.94882196,0.7394741,-0.880563,1.1574739,1.1997701,1.0950385,-0.8007793,0,0,1
0,0.19758973,-0.2068902,1.108699,-0.88865477,0.08355868,-0.5742646,-0.70075804,0,1,0
0,-0.85413843,-1.3560601,-0.9855519,1.6864735,-0.4195225,1.7037084,-0.3006751,0,1,0
0,0.34784535,0.4014854,0.6334864,-0.57924014,-0.2937522,-0.33473778,-0.10063361,0,1,0
0,-0.35331696,-0.6800827,-0.6319053,0.05955111,0.24077155,-0.20893957,-0.3006751,1,0,0
0,1.7501394,1.5506347,0.296417,-0.47942898,-1.2370294,-0.38290104,-1.2008623,0,0,1
0,0.24767493,-0.34209394,0.014604866,-0.15005219,0.0049522435,-0.061286535,-1.0008208,0,1,0
0,-1.054464,-1.5588452,-0.9689747,0.6783804,-0.2937522,0.37505287,-0.20065387,0,0,1
0,-1.5552855,-1.4912639,1.5949631,-1.5374274,-0.26230964,-1.467333,0.89957476,0,0,1
0,-0.10290622,0.80707604,0.9208242,-1.078296,0.6338037,-0.9940607,1.399679,0,0,1
0,-1.2547895,-0.54487896,-0.62637955,0.4787581,-1.3156358,0.37989628,1.6997416,0,1,0
0,-0.85413843,-1.3560601,-1.6431135,2.1955101,-0.15226063,1.6610428,-0.3006751,0,1,0
0,-1.1045492,-1.626447,-0.515865,1.137512,-0.04221162,1.3993684,-0.20065387,0,1,0
0,-0.20306134,0.6042704,0.5008689,-1.0184094,1.5456383,-1.1152695,1.2996587,0,0,1
1,1.8503097,1.2802478,-1.145798,1.2672665,-0.6553418,0.99625134,-1.8009876,1,0,0
0,0.19758973,-0.34209394,0.9484529,-1.078296,1.68713,-0.9798032,-0.9007995,0,1,0
0,1.0990776,0.4014854,0.16932525,-0.5393159,0.869623,-0.55395246,-1.6009462,0,0,1
0,0.34784535,0.7394741,4.960131,-2.6153882,0.869623,-2.574557,0.39947057,0,1,0
0,-1.3048747,-1.2208564,-0.6650597,0.9977762,-0.8754398,1.0698438,0.79955447,0,1,0
0,0.39791524,0.7394741,0.2411597,-0.7888438,0.13072254,-0.89649427,0.2994503,0,0,1
0,0.14750452,1.212646,0.37377718,-0.62914574,1.4355893,-0.57017297,1.4997002,0,0,1
0,-0.90420836,-0.8828677,-0.7313684,0.5087014,-0.92260367,0.337993,0.49949178,0,1,0
0,2.00055,2.0238273,-0.7313684,0.20926785,-1.6143403,-0.07420581,-1.0008208,0,1,0
0,-0.4033869,0.33388352,-1.1623752,0.8879841,-1.2213081,0.48763856,1.2996587,1,0,0
0,0.7985816,0.46908727,-0.60980237,0.35898462,1.0739998,0.22556347,-0.9007995,0,1,0
0,1.9003797,1.6858385,-0.09038396,0.69834274,0.6966889,1.1314636,-1.3008834,0,1,0
0,0.39791524,0.8746573,-0.42745337,0.13940035,-0.5138502,0.05197307,0.49949178,0,1,0
0,1.649969,1.4830534,-0.455082,0.069532454,-0.938325,-0.06783883,-1.100842,0,1,0
0,-1.2047043,-1.0180714,0.19142815,-0.28978798,0.20932898,-0.15616737,0.89957476,0,1,0
0,1.1992327,0.7394741,0.1416966,0.27913576,0.869623,0.6823516,-1.3008834,0,1,0
0,-0.85413843,-1.0180714,-0.001972318,-0.38959914,0.94822943,-0.4332613,0.1994291,0,1,0
0,-1.1546191,-0.6124808,0.13064516,-0.070203334,-0.81255466,0.13977434,1.399679,0,1,0
0,0.99890715,0.4014854,-0.9855519,0.66839945,1.1683275,0.34805137,-1.4009037,0,1,0
0,-0.753968,-0.27449208,-0.42745337,0.5087014,0.115001254,0.5802245,1.0996172,0,1,0
0,0.49808568,1.5506347,-0.52139074,-0.3596555,-0.04221162,-0.72230834,1.2996587,0,1,0
0,-1.5552855,-1.7616508,-0.10143542,-0.20993873,-1.268472,-0.22935915,0.49949178,0,0,1
0,-1.2047043,-0.8152864,0.7937325,-0.83874923,-0.45096508,-0.6652004,1.1996374,0,0,1
0,-0.5536425,0.063496664,-0.5379679,0.7981539,1.1526061,0.90051126,1.1996374,0,1,0
0,-0.7038828,-0.13930896,-0.23957862,-0.22990105,0.4137057,-0.35110486,1.1996374,0,1,0
0,0.6984112,0.80707604,-0.58217376,0.75822926,-0.8754398,0.80699736,-0.20065387,0,0,1
0,1.2493179,1.2802478,-0.6926883,1.1574739,1.5299171,1.2663631,-0.6007378,0,0,1
